"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"PMACEUS","199301","121.302","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199302","117.234","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199303","131.982","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199304","128.851","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199305","134.038","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199306","130.031","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199307","134.173","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199308","134.599","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199309","131.009","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199310","133.769","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199311","131.645","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199312","137.937","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199313","1566.571","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199401","126.301","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199402","121.666","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199403","133.223","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199404","132.537","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199405","136.025","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199406","134.5","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199407","136.618","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199408","143.147","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199409","131.573","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199410","136.549","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199411","130.608","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199412","140.243","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199413","1602.99","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199501","131.198","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199502","122.268","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199503","139.184","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199504","132.024","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199505","139.208","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199506","141.073","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199507","136.946","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199508","142.467","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199509","136.993","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199510","140.444","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199511","135.924","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199512","139.339","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199513","1637.068","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199601","135.071","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199602","129.81","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199603","140.231","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199604","138.242","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199605","145.27","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199606","139.792","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199607","145.635","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199608","149.47","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199609","135.53","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199610","149.179","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199611","137.754","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199612","140.111","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199613","1686.095","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199701","135.352","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199702","127.44","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199703","141.371","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199704","142.616","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199705","146.539","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199706","142.47","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199707","150.272","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199708","146.807","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199709","139.332","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199710","146.736","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199711","139.375","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199712","145.047","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199713","1703.357","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199801","140.514","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199802","128.195","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199803","143.949","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199804","148.526","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199805","145.742","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199806","145.672","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199807","153.959","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199808","151.18","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199809","144.341","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199810","151.228","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199811","142.722","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199812","150.836","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199813","1746.862","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199901","140.575","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199902","130.918","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199903","149.039","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199904","146.071","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199905","152.212","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199906","150.658","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199907","155.152","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199908","156.69","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199909","146.191","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199910","156.311","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199911","146.821","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199912","161.903","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","199913","1792.539","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200001","143.063","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200002","143.179","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200003","153.111","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200004","150.394","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200005","157.097","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200006","155.724","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200007","161.459","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200008","163.066","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200009","151.924","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200010","159.991","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200011","150.775","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200012","158.648","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200013","1848.428","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200101","146.653","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200102","136.24","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200103","153.865","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200104","150.591","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200105","158.014","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200106","152.693","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200107","162.044","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200108","159.6","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200109","147.489","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200110","156.541","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200111","147.923","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200112","149.07","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200113","1820.722","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200201","148.503","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200202","137.003","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200203","155.354","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200204","153.746","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200205","160.118","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200206","157.308","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200207","161.763","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200208","163.097","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200209","150.762","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200210","157.389","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200211","154.062","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200212","158.938","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200213","1858.044","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200301","148.894","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200302","139.35","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200303","156.085","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200304","153.736","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200305","159.458","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200306","156.644","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200307","162.921","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200308","167.808","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200309","154.62","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200310","162.827","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200311","155.695","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200312","160.807","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200313","1878.845","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200401","153.644","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200402","149.784","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200403","161.913","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200404","159.144","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200405","163.71","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200406","161.748","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200407","167.975","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200408","167.839","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200409","158.83","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200410","166.888","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200411","159.9","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200412","163.557","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200413","1934.933","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200501","157.06","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200502","146.526","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200503","163.988","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200504","160.544","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200505","168.581","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200506","162.949","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200507","170.031","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200508","171.778","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200509","159.041","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200510","165.789","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200511","161.061","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200512","167.039","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200513","1954.386","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200601","162.513","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200602","147.515","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200603","167.263","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200604","163.082","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200605","169.341","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200606","166.53","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200607","173.839","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200608","174.802","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200609","162.105","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200610","169.417","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200611","160.305","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200612","168.765","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200613","1985.476","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200701","161.149","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200702","148.457","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200703","165.319","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200704","163.61","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200705","172.049","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200706","168.222","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200707","174.638","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200708","175.22","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200709","162.698","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200710","168.359","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200711","162.135","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200712","164.065","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200713","1985.923","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200801","153.506","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200802","142.591","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200803","158.094","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200804","156.81","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200805","163.286","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200806","155.749","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
"PMACEUS","200807","161.172","10","Petroleum, Excluding Biofuels, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
